name,recipie,category,image_name,image_ext,image_url
Коктейль Лавандовый негрони," 10 мл сиропа Pinch&Drop «Лаванда»20 мл концентрированного сока лайма Pinch&Dropкусковой лёд3 дэша биттера30 мл джина30 мл красного вермута  Декор: Цедра апельсина.Способ приготовления: 1. Все ингредиенты поместить в бокал со льдом;  2. Хорошо перемешать;  3. Украсить. Порционность: 1 олд фэшнКалорийность: Время приготовления: Ёмкость для подачи: Олд фэшн Probar, 225 мл, арт. 1020611.Коктейль Лавандовый негрони - сочетание крепкого алкоголя с лавандой и соком лайма.Алкогольные коктейли – это напитки, получаемые путем смешивания двух и более ингредиентов, хотя бы один из которых алкогольный. Аперитивы традиционно пьют перед едой, так как они разжигают аппетит, а дижестивы – сладкие или с легкой кислинкой – подаются вовремя или после приёма пищи. ",alcohol,1725213312_563583.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/8kL2eljEPeYDl7N9m4RVohhya1U=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fb092a0ffe9ddaed364f47ca3fc7cfd25.jpg
Коктейль Танжикрим," 20 мл сиропа Pinch&Drop «Апельсин»кусковой лёд30 мл ликёра адвокат150 мл спрайта Декор: Апельсин и соцветие мяты.Способ приготовления: 1. Все ингредиенты поместить в бокал со льдом;  2. Хорошо перемешать;  3. Украсить. Порционность: 1 олд фэшнКалорийность: Время приготовления: Ёмкость для подачи: Олд фэшн Royal Leerdam «Модерн Америка», 345 мл, арт. 1021520.Коктейль Танжикрим - сочетание ликёра адвокат с апельсином и спрайтом.Алкогольные коктейли – это напитки, получаемые путем смешивания двух и более ингредиентов, хотя бы один из которых алкогольный. Аперитивы традиционно пьют перед едой, так как они разжигают аппетит, а дижестивы – сладкие или с легкой кислинкой – подаются вовремя или после приёма пищи. ",alcohol,1725213313_420776.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/pzParqVDO2I3m5sl45JfN-6MbvU=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F4fced52bf54645745c19e2267fd75e81.jpg
Лимонад Клубничная жвачка,"  10 мл сиропа Pinch&Drop «Клубника» 10 мл сиропа Pinch&Drop «Мятная конфета» 30 мл сока гуавы 170 мл содовой  Декор: Соцветие мяты и клубника.Способ приготовления:   1. Все ингредиенты поместить в бокал со льдом; 2. Хорошо перемешать; 3. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Pasabahce «Аморф», 400 мл, арт. 1011610. Лимонад Клубничная жвачка - освежающий микс из клубники, мятной конфеты, содовой и сока гуавы. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213314_3797956.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/IFPl4ktO7rii_GIXIiFdlbId5x4=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Ff0b759ce7c6fa4e26e496df82edb2160.jpg
Лимонад ананас с мятой,"  10 мл топпинга Pinch&Drop «Желтый банан» 10 мл концентрированного сока лимона Pinch&Drop 20 мл сиропа Pinch&Drop «Мятная конфета» кусковой лед 30 мл ананасового сока 130 мл содовой  Декор: Слайсы банана. Способ приготовления:  Все ингредиенты поместить в бокал со льдом; Хорошо перемешать; Украсить.  Порционность: 1 олд фэшнКалорийность: Время приготовления: Ёмкость для подачи: Олд фэшн Nude «Хэпберн», 380 мл, арт. 1020883. Лимонад ананас с мятой – освежающий микс из жёлтого банана, мятной конфеты, содовой, ананасового и лимонного сока. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213315_4290326.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/7k5fdqsD4y-h5iJAlAiMBGx2KQI=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fff0146053765f97e9f220f93053323b4.jpg
Лимонад кокос с алоэ," 10 мл концентрированного сока лимона Pinch&Drop20 мл сиропа Pinch&Drop «Кокос»20 мл сиропа Pinch&Drop «Бразильский лайм»кусковой лёд30 мл сока алоэ100 мл содовой  Декор: Слайсы лайма. Способ приготовления: 1. Все ингредиенты поместить в бокал со льдом;  2. Хорошо перемешать;  3. Украсить. Порционность: 1 бокал для коктейляКалорийность: Время приготовления: Ёмкость для подачи: Бокал для коктейля Bormioli Rocco «Джаз», 330 мл, арт. 1170413Лимонад кокос с алоэ - освежающий микс из кокоса, бразильского лайма, сока лимона и алоэ.Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213316_4235363.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/hN18RZrieiowH_fpXLvYtnwNJBc=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fcc28ae69c68338931207041f011b4a6d.jpg
Коктейль Маракуйя с грушей," 10 мл концентрированного сока лимона Pinch&Drop20 мл сиропа Pinch&Drop «Груша»20 мл сиропа Pinch&Drop «Маракуйя»кусковой лёд1 слайс цедры мандарина30 мл пюре маракуйи с косточками100 мл содовой  Декор: Цедра апельсина, груша и соцветие мяты.Способ приготовления: 1. Все ингредиенты поместить в бокал со льдом;  2. Хорошо перемешать;  3. Украсить. Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude, 310 мл, арт. 1010940.Коктейль Маракуйя с грушей - освежающий микс из груши, маракуйи, мандарина, сока лимона и содовой.Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213317_2502851.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/dlemsqufbBFmBV8sUz7_z3w_Bmg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fa5d9933609b806c01d23085ed8fda6dd.jpg
Аквафреска малина с маракуйей,"  10 мл сиропа P&D «Маракуйя» 30 мл пюре P&D «Малина» кусковой лед 30 г замороженной малины 50 мл воды 150 мл воды с газом  Декор: НетСпособ приготовления:  Все ингредиенты, кроме газированной воды и льда, взбить в блендере; Перелить в бокал наполненный льдом; Долить газированную воду;  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ», 430 мл, арт. 1010944. Аквафреска малина с маракуйей – освежающий микс из маракуйи, малины и воды с газом. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213318_2598782.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/9OUFTkTFmHE5o8h_dRhK34Twjl8=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F243%2Fmango-marakuya.png
Аквафреска манго с бергамотом," 10 мл сиропа «Бергамот»30 мл пюре «Манго»кусковой лёд50 г мякоти апельсина50 мл воды150 мл воды с газом   Декор: НетСпособ приготовления:  1. Все ингредиенты, кроме газированной воды и льда, взбить в блендере;  2. Перелить в бокал наполненный льдом;  3. Долить газированную воду;  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ», 430 мл, арт. 1010944.Аквафреска манго с бергамотом - освежающий микс из бергамота, манго, апельсина и воды с газом. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213318_9788206.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/s5TOz5wyZRSzDxovhdz4yEhLV8o=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fbfcda50eafa882245da6f825c1daa350.jpg
Аквафреска грейпфрут с арбузом," 10 мл сиропа «Арбуз»30 мл пюре «Красный грейпфрут»кусковой лёд50 г мякоти апельсина50 мл воды150 мл воды с газом   Декор: НетСпособ приготовления:  1. Все ингредиенты, кроме газированной воды и льда, взбить в блендере;  2. Перелить в бокал наполненный льдом;  3. Долить газированную воду;  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ» 430 мл, арт. 1010944.Аквафреска грейпфрут с арбузом - освежающий микс из арбуза, красного грейпфрута, апельсина и воды с газом. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213319_6612766.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/H4XB3eIm9H90qJvtC1cTBXI62Xg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fb52f034c31b659283290230965cb4081.jpg
Лаймовый лимонад с зелёным яблоком,"  20 мл сиропа «Клауди лимонад» 30 мл сиропа «Зелёное яблоко» кусковой лёд 200 мл воды с газом  Декор: Долька яблока.Способ приготовления:   1. Сиропы налить в бокал; 2. Заполнить бокал льдом; 3. Долить газированную воду; 4. Перемешать лимонад; 5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи:  Лаймовый лимонад с зелёным яблоком - освежающий микс из зелёного яблока, клауди лимонада и воды с газом. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213320_670827.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/DaE_ZYNlo3wnZajAJTfa63gSO50=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F1d41117a8a34f0efca3510d2604b1733.jpg
Лаймовый лимонад с клюквой,"  20 мл сиропа «Клауди лимонад» 30 мл сиропа «Клюква» кусковой лёд 200 мл воды с газом  Декор: Замороженные ягоды клюквы.Способ приготовления:   1. Сиропы налить в бокал; 2. Заполнить бокал льдом; 3. Долить газированную воду; 4. Перемешать лимонад; 5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи:  Лаймовый лимонад с клюквой - освежающий микс из клюквы, клауди лимонада и воды с газом. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213321_4436884.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/t8f76rdd2R6nH8kZH-BdyzuXYZQ=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F7ab2bd35486cc56101d98fbf48cdc085.jpg
Фреш-сода по-итальянски," 20 мл сиропа «Бергамот»20 мл сиропа «Зелёный чай матча»кусковой лёд30 мл сока алоэ150 мл воды с газом  Декор: Долька лайма и мята.Способ приготовления:  1. Сиропы налить в бокал;  2. Заполнить бокал льдом;  3. Долить сок и газированную воду;  4. Перемешать фреш;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Cristal D’arques «Макассар», 360 мл, арт. 1010626. Фреш-сода по-итальянски - освежающий микс из бергамота, зелёного чая матча и сока алоэ. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213322_270853.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/UPE122LwSLhX3V6bxkcAh3mWUaM=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F92def5f2c40a7abb0f5bac602bb94f80.jpg
Содовая-сприц по-итальянски," 10 мл сиропа «Апельсиновый сприц»30 мл пюре «Мандарин»кусковой лёд30 мл сока алоэ150 мл воды с газом  Декор: Долька апельсина.Способ приготовления:  1. Сироп и пюре налить в бокал;  2. Заполнить бокал льдом;  3. Долить сок и газированную воду;  4. Перемешать компоненты;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Cristal D’arques «Макассар», 360 мл, арт. 1010626. Содовая-сприц по-итальянски - освежающий микс из апельсинового сприца, мандарина и сока алоэ. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213323_1789465.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/Edvavyp4mrCR-sy5JHXIZGUVfoI=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F4a871aa12eadb119c148997c9e77a924.jpg
Крем-сода по-итальянски,"  15 мл сиропа ODK «Маракуйя» 25 мл пюре ODK «Юдзу» кусковой лед 30 мл сока грейпфрута 150 мл воды с газом  Декор: Долька груши и цедра лайма.Способ приготовления:  Сироп и пюре налить в бокал; Заполнить бокал льдом; Долить сок и газированную воду; Перемешать компоненты; Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Cristal D’arques «Макассар», 360 мл, арт. 1010626. Крем-сода по-итальянски – освежающий микс из маракуйи, юзу и сока грейпфрута. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213324_1089969.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/rsAC_BFCSKITChb7ZBhwhXrK6rQ=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F6f9fcaee70b3fe2a9f7f3d3a61a6b64f.jpg
Айс-ти ройбуш с грушей и солёной карамелью," 10 мл сиропа «Солёная карамель»30 мл пюре «Груша Вильямс»кусковой лёд10 мл сока лимона250 мл охлаждённого чая ройбуш   Декор: Долька груши и тимьян.Способ приготовления:  1. Сироп и пюре налить в бокал;  2. Заполненный бокал льдом;  3. Долить сок и чай ройбуш;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Хэпберн», 425 мл, арт. 1010946.Айс-ти ройбуш с грушей и солёной карамелью - освежающий микс из солёной карамели, груши, сока лимона и чая ройбуш. Холодные чаи (айс-ти) – это популярные и полюбившиеся многими прохладительные напитки, без которых сложно представить пикник на природе или неспешный отдых в жаркий летний день. Холодные чаи дают широкий простор для кулинарной фантазии, поэтому в течение летнего сезона можно попробовать самые разнообразные варианты их приготовления. ",cold_tea,1725213324_9813817.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/wXfWxSANHfw6l-RiBUjVXMWklbs=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F7e3fca1419891f0876d216a4ad86476b.jpg
Айс-ти ромашка с манго и ванилью," 10 мл сиропа «Ваниль»30 мл пюре «Манго»кусковой лёд10 мл сока лимона250 мл охлаждённого ромашкового чая  Декор: Долька апельсина и стручок ванили. Способ приготовления:  1. Сироп и пюре налить в бокал;  2. Заполненный бокал льдом;  3. Долить сок и ромашковый чай;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Хэпберн», 425 мл, арт. 1010946.Айс-ти ромашка с манго и ванилью - освежающий микс из ванили, манго, сока лимона и ромашкового чая. Холодные чаи (айс-ти) – это популярные и полюбившиеся многими прохладительные напитки, без которых сложно представить пикник на природе или неспешный отдых в жаркий летний день. Холодные чаи дают широкий простор для кулинарной фантазии, поэтому в течение летнего сезона можно попробовать самые разнообразные варианты их приготовления. ",cold_tea,1725213325_6745648.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/2m-6yRI92LoI4vgecVv7nJkaEMY=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F46392f45e45b4d86bf1786f92a64c46f.jpg
Айс-ти каркаде с клюквой и ревнем,"  15 мл сиропа ODK «Ревень» 15 мл пюре ODK «Клюква» кусковой лед 250 мл охлажденного чая каркаде  Декор: Клюква и розмарин.Способ приготовления:  Предварительно приготовить чай каркаде; Сироп и пюре налить в бокал; Заполненный бокал льдом; Долить чай каркаде; Перемешать; Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Хэпберн», 425 мл, арт. 1010946. Айс-ти каркаде с клюквой и ревнем – освежающий микс из ревеня, клюквы и чая каркаде. Холодные чаи (айс-ти) – это популярные и полюбившиеся многими прохладительные напитки, без которых сложно представить пикник на природе или неспешный отдых в жаркий летний день. Холодные чаи дают широкий простор для кулинарной фантазии, поэтому в течение летнего сезона можно попробовать самые разнообразные варианты их приготовления. ",cold_tea,1725213326_5774345.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/1mcn9cMqd8UX1-4wixVemh7PwSQ=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F9783f3c8d3e14bead5616bb70a0a9003.jpg
Айс-раф банановая карамель,"  10 мл сиропа P&D «Желтый банан» 10 мл сиропа P&D «Карамель» кусковой лед 1 порция эспрессо (30 мл) 50 мл сливок 10% 150 мл молока  Декор: Топпинг P&D «Соленая карамель».Способ приготовления:  Предварительно сварить эспрессо; Все ингредиенты, кроме льда, поместить в блендер; Взбить до однородной массы; Перелить в бокал наполненный льдом; Хорошо перемешать; Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Libbey «Гетс», 360 мл, арт. 1011335. Айс-раф банановая карамель – тонизирующий микс из жёлтого банана, карамели, сливок, молока и эспрессо. Холодный кофе – это компромисс для тех, кто хочет насладиться насыщенным кофейным вкусом и ароматом в сочетании с прохладой и свежестью. Охлажденный кофейный напиток – это оптимальное решение, чтобы освежиться в обеденный перерыв или на прогулке. Холодные кофейные напитки можно приготовить на основе эспрессо, капучино или латте. ",coffee,1725213327_429241.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/DkrWKsSCpRIGUuxvn0jQYYLC1j0=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F01f1244f25a8f11b4d5839423042814d.jpg
Кофейный лимонад с мохито и апельсином," 10 мл сиропа «Мохито»10 мл сиропа «Кюрасао Трипл сек»кусковой лёд1 порция эспрессо (30 мл)100 мл индиан тоника   Декор: Долька лайма, долька апельсина и листочки мяты.Способ приготовления:  1. Предварительно сварить эспрессо;  2. Все ингредиенты, кроме льда, поместить в блендер;  3. Взбить до однородной массы;  4. Перелить в бокал наполненный льдом;  5. Перемешать;  6. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Libbey «Гетс», 360 мл, арт. 1011335.Кофейный лимонад с мохито и апельсином - тонизирующий микс из мохито, кюрасао трипл сек, индиан тоника и эспрессо. Холодный кофе – это компромисс для тех, кто хочет насладиться насыщенным кофейным вкусом и ароматом в сочетании с прохладой и свежестью. Охлажденный кофейный напиток – это оптимальное решение, чтобы освежиться в обеденный перерыв или на прогулке. Холодные кофейные напитки можно приготовить на основе эспрессо, капучино или латте. ",lemonade,1725213328_2007365.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/yFpyjGVNTh7pGcphmi3ijydTTDU=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F8bae41036fe665cd489b0fe61b182c39.jpg
Флаффи Сприц," 10 мл сиропа «Апельсиновый сприц»30 мл сиропа «Розовый грейпфрут»кусковой лёд40 г мякоти апельсина50 мл сока алоэ100 мл воды с газом   Декор: Долька апельсина без цедры и долька грейпфрута. Способ приготовления:  1. Все ингредиенты, кроме газированной воды, взбить в блендере безо льда;  2. Перелить взбитый микс в бокал, наполненный льдом;  3. Долить газированную воду;  4. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ» 430 мл, арт. 1010944.Флаффи Сприц - освежающий микс из апельсинового сприца, розового грейпфрута и сока алоэ. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213329_0895507.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/t_kqK0lzwySd__NZJJAHqCJkwvo=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F720648841f5be61b8a1d5fc15afa4d9a.jpg
Флаффи тропик-палома,"  15 мл сиропа ODK «Маракуйя» 20 мл пюре ODK «Юдзу» кусковой лед 40 г мякоти грейпфрута 50 мл сока алоэ 100 мл воды с газом  Декор: Долька грейпфрута.Способ приготовления:  Все ингредиенты, кроме льда, поместить в блендер; Взбить до однородной массы; Перелить в бокал, наполненный льдом; Перемешать; Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ» 430 мл, арт. 1010944. Флаффи тропик-палома – освежающий микс из маракуйи, юзу, грейпфрута и сока алоэ. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213329_9141438.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/Y44PwkKE1YOgxt2TI-Tjh8pBPUg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F3dbff8e6e836c0e154fe281d62e52ccf.jpg
Флаффи санрайз," 10 мл сиропа «Бергамот»30 мл пюре «Мандарин»кусковой лёд40 г мякоти апельсина50 мл сока алоэ100 мл воды с газом   Декор: Долька апельсина. Способ приготовления:  1. Все ингредиенты, кроме льда, поместить в блендер;  2. Хорошо взбить;  3. Перелить в бокал наполненный льдом;  4. Перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Nude «Биг топ» 430 мл, арт. 1010944.Флаффи санрайз - освежающий микс из бергамота, мандарина, апельсина и сока алоэ. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213330_7682176.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/9B318VatDi-OwAgF2-kAKjHfATs=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F8d533c456713345d8c3b3db9b2cadabe.jpg
Чай с десертом," 10 мл концентрированного сока лайма Pinch&Drop20 мл сиропа Pinch&Drop «Лимонный тарт»20 мл сиропа Pinch&Drop «Маракуйя»кусковой лёд50 г грейпфрута150 мл чёрного чая  Декор: Веточка тимьяна.Способ приготовления:  1. В бокал поместить грейпфрут и сиропы;  2. Размять содержимое бокала;  3. Добавить лед и остальные компоненты;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Bormioli Rocco «Эпсилон», 320 мл, арт. 1010418.Чай с десертом - освежающий микс из лимонного тарта, маракуйи, грейпфрута, сока лайма и чёрного чая. Холодные чаи (айс-ти) – это популярные и полюбившиеся многими прохладительные напитки, без которых сложно представить пикник на природе или неспешный отдых в жаркий летний день. Холодные чаи дают широкий простор для кулинарной фантазии, поэтому в течение летнего сезона можно попробовать самые разнообразные варианты их приготовления. ",cold_tea,1725213331_7343547.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/RQIkdhWewVlG78vIzmL9fmwumqw=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F04d98f640bf753a450de7cd15e4568ac.jpg
Коктейль Морозный арбуз,"  10 мл концентрированного сока лимона Pinch&Drop 20 мл сиропа Pinch&Drop «Арбуз» 20 мл сиропа Pinch&Drop «Мятная конфета» кусковой лёд 30 г вишни с/м 40 мл вишнёвого сока 150 мл чёрного чая  Декор: Вишня и соцветие мяты.Способ приготовления:   1. Все ингредиенты поместить в бокал со льдом; 2. Хорошо перемешать; 3. Перелить в хайбол; 4. Украсить.  Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Arcoroc «Би Боп», 350 мл, арт. 1010759. Коктейль Морозный арбуз - освежающий микс из арбуза, мятной конфеты, вишни, сока лимона и чёрного чая. Холодные чаи (айс-ти) – это популярные и полюбившиеся многими прохладительные напитки, без которых сложно представить пикник на природе или неспешный отдых в жаркий летний день. Холодные чаи дают широкий простор для кулинарной фантазии, поэтому в течение летнего сезона можно попробовать самые разнообразные варианты их приготовления. ",cold_tea,1725213332_3805296.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/xxIOp4KPMQYeyQ9z2G9YmzrIN1c=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fe1ac3bce269a3b27bc3ba8e053e3201c.jpg
